id,idno,title,nation,authoring_entity,year_start,year_end,created,changed
1308,PER_2015_ENA_M_EN_v01_A_OCS,"National Agricultural Survey 2015",Peru,"National Institute of Statistics and Informatics, National Directorate of Censuses and Surveys",2015,2015,Aug-14-20,Aug-17-20
1480,ZAF_2018_GHS_v01_EN_M_v01_A_OCS,"General Household Survey 2018","South Africa","Statistics South Africa",2018,2018,Oct-12-20,Oct-12-20
1542,GHA_2012-2013_APS-W2_v01_EN_M_v01_A_OCS,"Agricultural Production Survey (Second Round), 2012-2013",Ghana,"Ministry Of Food and Agriculture / Statistics Research Information Directorate",2012,2013,Oct-27-20,Oct-27-20
1840,RWA_2016-2017_EICV-W5-VUP_v01_EN_M_v01_A_OCS,"Integrated Household Living Conditions Survey, Wave 5, VUP, 2016-2017.",Rwanda,"National Institute of Statistics Rwanda (NISR)",2016,2017,Mar-07-21,Mar-07-21
1912,KHM_2009_CSES_v01_EN_M_v01_A_OCS,"Cambodia Socio-Economic Survey 2009",Cambodia,"National Institute of Statistics",2009,2009,Apr-14-21,Apr-14-21
1911,KHM_2008_CSES_v01_EN_M_v01_A_OCS,"Cambodia Socio-Economic Survey 2008",Cambodia,"National Institute of Statistics",2008,2008,Apr-14-21,Apr-14-21
1794,EGY_2014-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2019",Egypt,Syngenta,2014,2019,Feb-16-21,Feb-17-21
1889,KHM_2012_CSES_v01_EN_M_v01_A_OCS,"Cambodia Socio-Economic Survey 2012",Cambodia,"National Institute of Statistics",2012,2012,Apr-08-21,Apr-08-21
1768,IND_2020_CRSS_v01_EN_M_v01_A_OCS,"COVID-19 Related Shocks Survey (CRSS) in Rural India 2020",India,"The World Bank",2020,2020,Feb-05-21,Feb-05-21
1812,PAK_2014-2018_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2018",Pakistan,Syngenta,2014,2018,Feb-17-21,Feb-17-21
1816,RUS_2014-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2019","Russian Federation",Syngenta,2014,2019,Feb-17-21,Feb-17-21
1559,BWA_2015_AC_v01_EN_M_v01_A_OCS,"Agricultural Census 2015",Botswana,"Agricultural Statistics Unit, Department of Agricultural Research, Statistics and Policy Development",2015,2015,Nov-02-20,Nov-02-20
1785,ARG_2014-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2019",Argentina,Syngenta,2014,2019,Feb-16-21,Feb-16-21
1830,RWA_2017_AHS_v01_EN_M_v01_A_OCS,"Agricultural Household Survey 2017",Rwanda,"National Institute of Statistics of Rwanda",2017,2017,Mar-02-21,Mar-02-21
1548,KHM_2013_NCA_v01_EN_M_v01_A_OCS,"National Census of Agriculture 2013",Cambodia,"National Institute of Statistics",2013,2013,Oct-30-20,Oct-30-20
1821,THA_2014-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2019",Thailand,Syngenta,2014,2019,Feb-17-21,Feb-17-21
1595,ATG_2007_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2007","Antigua and Barbuda","Ministry of Agriculture, Lands, Marine Resources and Agro-Industry (MALMRA), National Statistics Office (NSO)",2007,2007,Nov-16-20,Nov-16-20
1600,GRD_2012_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2012",Grenada,"Central Statistical Office (CSO), ",2012,2013,Nov-16-20,Nov-16-20
1802,IDN_2014-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2019",Indonesia,Syngenta,2014,2019,Feb-16-21,Feb-16-21
1577,BFA_2006-2010_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2006-2010","Burkina Faso","The Department of Statistics of the Ministry of Agriculture, Water Resources and Fisheries (MAWRF)",2007,2010,Nov-13-20,Nov-13-20
1557,TON_2015_AC-W3_v01_EN_M_v01_A_OCS,"Agricultural Census 2015",Tonga,"Tonga Statistics Department, Tonga Ministry of Agriculture, Food, Forestry and Fisheries",2015,2015,Nov-02-20,Nov-02-20
1826,VNM_2014-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2019","Viet Nam",Syngenta,2014,2019,Feb-17-21,Feb-17-21
1844,UGA_2018_RIMA_v01_EN_M_v01_A_OCS,"Resilience Index Measurement and Analysis 2018",Uganda,"Food and Agricultural Organization of the United Nations, Office of the Prime Minister of Uganda",2018,2018,Mar-15-21,Mar-15-21
1875,NGA_2006_GHS_v01_EN_M_v01_A_OCS,"General  Household Survey, 2006",Nigeria,"National Bureau of Statistics (NBS)",2007,2007,Mar-30-21,Mar-30-21
1558,VUT_2006-2008_AC_v01_EN_M_v01_A_OCS,"Agriculture Census 2006-2008",Vanuatu,"Vanuatu National Statistics Office",2006,2008,Nov-02-20,Nov-02-20
1497,ZAF_2016_GHS_v01_EN_M_v01_A_OCS,"General Household Survey 2016","South Africa","Statistics South Africa",2016,2016,Oct-13-20,Oct-13-20
1560,TUV_2004-2005_SES-PROCFISH_v01_EN_M_v01_A_OCS,"Socio-Economic survey PROCFish/C, 2004-2005",Tuvalu,"Coastal Fisheries Programme",2004,2005,Nov-02-20,Nov-02-20
1561,TON_2008_SES-PROCFISH_v01_EN_M_v01_A_OCS,"Socio-Economic survey PROCFish/C, 2008",Tonga,"Coastal Fisheries Programme",2008,2008,Nov-02-20,Nov-02-20
1562,SLB_2006_SES-PROCFISH_v01_EN_M_v01_A_OCS,"Socio-Economic Survey PROCFish/C, 2006","Solomon Islands","Coastal Fisheries Programme",2006,2006,Nov-02-20,Nov-02-20
1554,FJI_2009_NAC_v01_EN_M_v01_A_OCS,"National Agricultural Census 2009",Fiji,"Economic Planning and Statistics Division",2009,2009,Nov-02-20,Nov-02-20
1555,TON_2001_AC-W2_v01_EN_M_v01_A_OCS,"Agricultural Census 2001",Tonga,"Ministry of Agriculture and Forestry, Statistics Department",2001,2001,Nov-02-20,Nov-02-20
1496,MWI_2013_SDPDCT_v01_EN_M_v01_A_OCS,"Savings Defaults and Payment Delays for Cash Transfers, 2013-2014",Malawi,"Xavier Giné, Lasse Brune, Jessica Goldberg, Dean Yang",2013,2014,Oct-13-20,Oct-13-20
1546,BGD_2013_IAPP-W1_v01_EN_M_v01_A_OCS,"Impact Evaluation of the Integrated Agricultural Productivity Project 2013, Household Midline Survey - Round1",Bangladesh,"Florence Kondylis, Maria Jones, Daniel Stein",2013,2013,Oct-27-20,Oct-30-20
1556,FJI_1991_AC-W3_v01_EN_M_v01_A_OCS,"Agricultural Census 1991",Fiji,"Agricultural Planning and Statistics Division",1991,1991,Nov-02-20,Nov-02-20
1599,SLV_2007-2008_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2007-2008","El Salvador","General Directorate of Statistics and Censuses (DIGESTYC)",2007,2008,Nov-16-20,Nov-16-20
1479,ZAF_2013_GHS_v01_EN_M_v01_A_OCS,"General Household Survey 2013","South Africa","Statistics South Africa",2013,2013,Oct-12-20,Oct-12-20
1563,WSM_2005_SES-PROCFISH_v01_EN_M_v01_A_OCS,"Socio-Economic Survey PROCFish/C, 2005",Samoa,"Coastal Fisheries Programme",2005,2005,Nov-02-20,Nov-02-20
1567,NRU_2005_SES-PROCFISH_v01_EN_M_v01_A_OCS,"Socio-Economic survey PROCFish/C, 2005",Nauru,"Coastal Fisheries Programme",2005,2005,Nov-02-20,Nov-02-20
1568,KIR_2004_SES-PROCFISH_v01_EN_M_v01_A_OCS,"Socio-Economic survey PROCFish/C, 2004",Kiribati,"Coastal Fisheries Programme",2004,2004,Nov-02-20,Nov-02-20
1564,MHL_2007_SES-PROCFISH_v01_EN_M_v01_A_OCS,"Socio-Economic Survey PROCFish/C, 2007","Marshall Islands","Coastal Fisheries Programme",2007,2007,Nov-02-20,Nov-02-20
1565,PLW_2007_SES-PROCFISH_v01_EN_M_v01_A_OCS,"Socio-Economic Survey PROCFish/C, 2007",Palau,"Coastal Fisheries Programme",2007,2007,Nov-02-20,Nov-02-20
1566,NIU_2005_SES-PROCFISH_v01_EN_M_v01_A_OCS,"Socio-Economic survey PROCFish/C, 2005",Niue,"Coastal Fisheries Programme",2005,2005,Nov-02-20,Nov-02-20
1878,NGA_2009_GHS_v01_EN_M_v01_A_OCS,"General  Household Survey, 2009",Nigeria,"National Bureau of Statistics  (NBS)",2010,2010,Mar-30-21,Mar-30-21
1795,FRA_2014-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2019",France,Syngenta,2014,2019,Feb-16-21,Feb-16-21
1804,JPN_2014-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2019",Japan,Syngenta,2014,2019,Feb-16-21,Feb-16-21
1831,RWA_2018_CFSVA_v01_EN_M_v01_A_OCS,"Comprehensive Food Security and Vulnerability Analysis, 2018",RWANDA,"National Institute of Statistics of Rwanda",2018,2018,Mar-02-21,Mar-02-21
1808,MEX_2014-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2019",Mexico,Syngenta,2014,2019,Feb-16-21,Feb-17-21
1778,BGD_2003_PU_v01_EN_M_v01_A_OCS,"Pesticide Use, 2003",Bangladesh,"Susmita Dasgupta",2003,2003,Feb-05-21,Feb-05-21
1809,MAR_2014-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2019",Morocco,Syngenta,2014,2019,Feb-16-21,Feb-17-21
1880,NGA_2007_GHS_v01_EN_M_v01_A_OCS,"General  Household Survey, 2007",Nigeria,"National Bureau of Statistics  (NBS)",2008,2008,Mar-30-21,Mar-30-21
1793,ECU_2014-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2019",Ecuador,Syngenta,2014,2019,Feb-16-21,Feb-16-21
1648,MWI_2006-2007_AC_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2006-2007",Malawi,"National Statistical Office (NSO), Ministry of Agriculture and Food Security (MoAFS)",2007,2007,Dec-14-20,Dec-14-20
1805,JOR_2014-2015_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2015",Jordan,Syngenta,2014,2015,Feb-16-21,Feb-16-21
1827,ZMB_2014-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2019",Zambia,Syngenta,2014,2019,Feb-17-21,Feb-17-21
1814,PER_2014-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2019",Peru,Syngenta,2014,2019,Feb-17-21,Feb-17-21
1612,BRA_2006_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2006",Brazil,"Brazilian Institute of Gography and Statistics (IBGE)",2007,2007,Nov-24-20,Nov-24-20
1788,BEL_2014-2017_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2017",Belgium,Syngenta,2014,2017,Feb-16-21,Feb-16-21
1758,COL_2014-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2019",Colombia,Syngenta,2014,2019,Feb-01-21,Feb-16-21
1879,NGA_2008_GHS_v01_EN_M_v01_A_OCS,"General  Household Survey, 2008",Nigeria,"National Bureau of Statistics  (NBS)",2009,2009,Mar-30-21,Mar-30-21
1695,ITA_2010_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2010",Italy,ISTAT,2010,2011,Jan-20-21,Jan-20-21
1811,NGA_2018-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2018-2019",Nigeria,Syngenta,2018,2019,Feb-16-21,Feb-16-21
1639,PHL_2012_CAF_v01_EN_M_v01_A_OCS,"Agricultural Census, 2012",Philippines,"former National Statistics Office (NSO)",2013,2013,Nov-25-20,Nov-25-20
1845,UGA_2017_RIMA_v01_EN_M_v01_A_OCS,"Resilience Index Measurement and Analysis 2017",Uganda,"Food and Agricultural Organization of the United Nations, Office of the Prime Minister of Uganda",2017,2017,Mar-15-21,Mar-15-21
1789,BRA_2014-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2019",Brazil,Syngenta,2014,2019,Feb-16-21,Feb-16-21
1801,IND_2014-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2019",India,Syngenta,2014,2019,Feb-16-21,Feb-17-21
1803,ITA_2014-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2019",Italy,Syngenta,2014,2019,Feb-16-21,Feb-16-21
1820,SDN_2018-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2018-2019",Sudan,Syngenta,2018,2019,Feb-17-21,Feb-17-21
1588,RWA_2008_NAS_v01_EN_M_v01_A_OCS,"National Agricultural Survey, 2008",Rwanda,"National Institute of Statistics of Rwanda, Ministry of Agriculture",2007,2008,Nov-16-20,Nov-16-20
1757,DZA_2014-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2019",Algeria,Syngenta,2014,2019,Jan-29-21,Feb-16-21
1819,ESP_2014-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2019",Spain,Syngenta,2014,2019,Feb-17-21,Feb-17-21
1645,VNM_2011_RAFC_v01_EN_M_v01_A_OCS,"Rural Agricultural and Fisheries Census, 2011","Viet Nam","General Statistics Office (GSO)",2011,2011,Nov-25-20,Nov-25-20
1579,COD_2014-2015_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2014-2015","Democratic Republic of Congo","Ministry of Agriculture, Livestock and Fishing (MALF)",2014,2015,Nov-13-20,Nov-13-20
1580,EGY_2009-2010_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2009-2010",Egypt,"Ministry of Agriculture and Land Reclamation (MALR), ",2009,2010,Nov-13-20,Nov-13-20
1764,SLB_2020_HFPS-W1_v01_EN_M_v01_A_OCS,"High Frequency Phone Survey, 2020","Solomon Islands","World Bank",2020,2020,Feb-02-21,Feb-02-21
1786,AUS_2014-2016_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2016",Australia,Syngenta,2014,2016,Feb-16-21,Feb-16-21
1797,GHA_2014_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014",Ghana,Syngenta,2014,2014,Feb-16-21,Feb-16-21
1601,HTI_2008-2009_GAC_v01_EN_M_v01_A_OCS,"General Agricultural Census, 2008-2009",Haiti,"Ministry of Agriculture, Natural Resources and Rural Development (MARNDR)",2009,2009,Nov-16-20,Nov-16-20
1624,CHN_2006_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2006",China,"National Bureau of Statistics (NBS)",2007,2007,Nov-25-20,Nov-25-20
1799,HND_2014-2017_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2017",Honduras,Syngenta,2014,2017,Feb-16-21,Feb-17-21
1583,GMB_2011-2012_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2011-2012",Gambia,"Gambia Bureau of Statistics",2011,2012,Nov-13-20,Nov-13-20
1810,NLD_2014-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2019",Netherlands,Syngenta,2014,2019,Feb-16-21,Feb-17-21
1806,KEN_2014-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2019",Kenya,Syngenta,2014,2019,Feb-16-21,Feb-17-21
1815,PHL_2014-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2019",Philippines,Syngenta,2014,2019,Feb-17-21,Feb-17-21
1825,TZA_2015-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2015-2019","United Republic Of Tanzania",Syngenta,2015,2019,Feb-17-21,Feb-17-21
1589,SEN_GCPHAL_2013_v01_EN_M_v01_A_OCS,"General Census of Population and Housing, Agriculture and Livestock, 2013",Senegal,"National Agency of Statistics and Demography (ANSD)",2013,2013,Nov-16-20,Nov-16-20
1800,HUN_2014-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2019",Hungary,Syngenta,2014,2019,Feb-16-21,Feb-16-21
1644,THA_2013_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2013",Thailand,"National Statistical Office (NSO)",2013,2013,Nov-25-20,Nov-25-20
1609,CIV_2015-2016_AC_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2015-2016","Cote d'ivoire","Ministry of Agriculture (MINAGRI), Ministry of Animal and Fisheries Resources (MIRAH), Ministry of Water and Forests (MINEF), Ministry of Forestry, Environment, Urban and Sustainable Development (MINESUDD), Ministry of State and the Ministry of Planning and Development (MPD)",2015,2016,Nov-16-20,Nov-16-20
1647,GNQ_2015_AC_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2015","Equatorial Guinea","Ministry of Economy, Planning and Public Investment (MEPPI)",2015,2015,Dec-14-20,Dec-14-20
1843,UGA_2019_RIMA_v01_EN_M_v01_A_OCS,"Resilience Index Measurement and Analysis, 2019",Uganda,"Food and Agricultural Organization of the United Nations, Office of the Prime Minister of Uganda",2019,2019,Mar-15-21,Mar-15-21
1640,RUS_2006_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2006","Russian Federation","Federal State Statistics Service (Rosstat)",2006,2006,Nov-25-20,Nov-25-20
1643,TJK_2013_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2013.",Tajikistan,"Statistical Agency (SA)",2013,2013,Nov-25-20,Nov-25-20
1807,MYS_2014-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2019",Malaysia,Syngenta,2014,2019,Feb-16-21,Feb-16-21
1823,UKR_2014-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2019",Ukraine,Syngenta,2014,2019,Feb-17-21,Feb-17-21
1581,LSO_2009-2010_AC_v01_EN_M_v01_A_OCS,"Agriculture Census, 2009-2010",Lesotho,"Bureau of Statistics (BOS)",2009,2010,Nov-13-20,Nov-13-20
1629,IDN_2013_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2013",Indonesia,"BPS-Statistics Indonesia",2013,2013,Nov-25-20,Nov-25-20
1633,LBN_2010_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2010",Lebanon,"Central Administration for Statistics (CAS)",2010,2011,Nov-25-20,Nov-25-20
1630,KAZ_2006-2007_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2006-2007",Kazakhstan,"Committee on Statistics",2006,2007,Nov-25-20,Nov-25-20
1813,PRY_2014-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2019",Paraguay,Syngenta,2014,2019,Feb-17-21,Feb-17-21
1618,VEN_2008_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2008",Venezuela,"National Statistical Institute (INE), Ministry of the Popular Power for Agriculture and Lands (MPPAT)",2008,2008,Nov-25-20,Nov-25-20
1773,DJI_2020_CNPPS-W1_v01_EN_M_v01_A_OCS,"COVID-19 National Panel Phone Survey - Wave 1, 2020",Djibouti,"Poverty and Equity Global Practice",2020,2020,Feb-05-21,Feb-05-21
1798,GTM_2014-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2019",Guatemala,Syngenta,2014,2019,Feb-16-21,Feb-16-21
1822,TUN_2018_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2018",Tunisia,Syngenta,2018,2018,Feb-17-21,Feb-17-21
1627,IND_2011_AC_v01_EN_M_v01_A_OCS,"Agriculture Census, 2011",India,"Department of Agriculture and Cooperation & Farmers' Welfare",2011,2012,Nov-25-20,Nov-25-20
1272,KEN_2011_CT-OVC-YP_v01_EN_M_v01_A_OCS,"Impact Evaluation of the Cash Transfer for Orphan and Vulnerable Children, Young Persons Module, 2011.",Kenya,"Research Solutions Africa",0,0,Jul-16-20,Jul-17-20
1634,MNG_2011_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2011",Mongolia,"National Statistical Office (NSO)",2012,2012,Nov-25-20,Nov-25-20
1818,ZAF_2014-2015_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2015","South Africa",Syngenta,2014,2015,Feb-17-21,Feb-17-21
1606,USA_2012_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2012","United States of America","National Agricultural Statistics Service",2012,2013,Nov-16-20,Nov-16-20
1824,GBR_2015-2017_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2015-2017","United Kingdom Of Great Britain And Northern Ireland",Syngenta,2015,2017,Feb-17-21,Feb-17-21
1607,PRI_2012_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2012","Puerto Rico","National Agricultural Statistics Service",2012,2012,Nov-16-20,Nov-16-20
1681,ALB_2012_CAH_v01_EN_M_v01_A_OCS,"Census of Agricultural Holdings, 2012",Albania,"Albanian Institute of Statistics (INSTAT)",2012,2012,Jan-20-21,Jan-20-21
1776,BGD_2016_PGSS_v01_EN_M_v01_A_OCS,"Poverty and Groundwater Salinity Survey, 2016",Bangladesh,"Monica Yanez-Pagans",2016,2016,Feb-05-21,Feb-05-21
1623,JOR_2007_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2007",Jordan,"Department of Statistics of Jordan (DOS)",2007,2007,Nov-25-20,Nov-25-20
1638,PAK_2010_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2010",Pakistan,"Pakistan Bureau of Statistics (PBS)",2009,2010,Nov-25-20,Nov-25-20
1724,VUT_2007_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2007",Vanuatu,"Vanuatu National Statistics Office",2006,2007,Jan-21-21,Jan-21-21
1791,CRI_2014-2016_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2016","Costa Rica",Syngenta,2014,2016,Feb-16-21,Feb-16-21
1605,LCA_2007_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2007","St. Lucia","Central Statistical Office (CSO)",2007,2007,Nov-16-20,Nov-16-20
1632,LAO_2010-2011_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2010-2011","Lao People's Democratic Republic","National Statistics Centre (NSC), Ministry of Agriculture and Forestry (MAF)",2011,2011,Nov-25-20,Nov-25-20
1274,LSO_2011-2013_CGP_v01_EN_M_v01_A_OCS,"Impact Evaluation of the Lesotho Child Grants Programme; 2011-2013",Lesotho,"Oxford Policy Management, Sechaba Consultants",2011,2013,Jul-17-20,Jul-17-20
1787,BGD_2014-2019_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2014-2019",Bangladesh,Syngenta,2014,2019,Feb-16-21,Feb-16-21
1817,SEN_2018_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2018",Senegal,Syngenta,2018,2018,Feb-17-21,Feb-17-21
1608,VIR_2007_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2007","Virgin Islands, U.S.","United States Department of Agriculture, National Agriculture Statistical Service (USDA/NASS)",2007,2007,Nov-16-20,Nov-16-20
1625,CYP_2010_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2010",Cyprus,"Statistical Service of Cyprus (CYSTAT)",2010,2011,Nov-25-20,Nov-25-20
1626,GEO_2014_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2014",Georgia,"National Statistics Office of Georgia (Geostat)",2014,2015,Nov-25-20,Nov-25-20
1598,CRI_2014_NAC_v01_EN_M_v01_A_OCS,"National Agricultural Census, 2014","Costa Rica","National Institute of Statistics and Censuses (INEC",2014,2014,Nov-16-20,Nov-16-20
1646,CPV_2015_AC_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2015","Cabo Verde","Ministry of Agriculture and Environment (Ministerio da Agriculture e Ambiente)",2015,2016,Dec-14-20,Dec-14-20
1725,PLW_2015_CPHA_v01_EN_M_v01_A_OCS,"Census of Population, Housing and Agriculture, 2015",Palau,"Office of Planning and Statistics (OPS)",2015,2015,Jan-21-21,Jan-21-21
1740,MTQ_2010_AC_v01_EN_M_v01_A_OCS,"Agricultural census, 2010",Martinique,"Ministry of agriculture",2010,2011,Jan-25-21,Jan-25-21
1796,DEU_2015_GGP-P_v01_EN_M_A_OCS,"Good Growth Plan, 2015",Germany,Syngenta,2015,2015,Feb-16-21,Feb-16-21
1594,UGA_2008-2009_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2008-2009",Uganda,"Uganda Bureau of Statistics (UBOS), Ministry of Agriculture, Animal Industry and Fisheries (MAAIF)",2008,2009,Nov-16-20,Nov-16-20
1620,AZE_2015_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2015",Azerbaijan,"State Statistical Committee (SSC)",2015,2015,Nov-25-20,Nov-25-20
1727,PSE_2010_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2010","State of Palestine","Palestinian Central Bureau of Statistics",2010,2011,Jan-22-21,Jan-22-21
1738,FJI_2009_NCA_v01_EN_M_v01_A_OCS,"National Agricultural Census, 2009",Fiji,"Department of Agriculture, Economic Planning and Statistics Division",2009,2009,Jan-25-21,Jan-25-21
1837,RWA_2013-2014_EICV-W4-PNL_v01_EN_M_v01_A_OCS,"Integrated Household Living Conditions Survey, Wave 4, Panel Sample, 2013-2014.",Rwanda,"National Institute of Statistics Rwanda (NISR)",2013,2014,Mar-07-21,Mar-07-21
1730,ASM_2008_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2008","American Samoa","National Agricultural Statistics Service",2008,2008,Jan-22-21,Jan-22-21
1737,SVK_2010_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2010",Slovakia,"Statistical Office of the Slovak Republic (SOSR)",2010,2011,Jan-25-21,Jan-25-21
1590,ZAF_2007_CCA_v01_EN_M_v01_A_OCS,"Census of Commercial Agriculture, 2007","South Africa","Statistics South Africa (Stats SA)",2007,2007,Nov-16-20,Nov-16-20
1631,KOR_2015_CAFF_v01_EN_M_v01_A_OCS,"Census of Agriculture, Forestry and Fisheries, 2015","Republic of Korea","Ministry of Strategy and Finance",2015,2015,Nov-25-20,Nov-25-20
1635,MMR_2010_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2010",Myanmar,"Ministry of Agriculture and Irrigation (MoAI)",2009,2011,Nov-25-20,Nov-25-20
1271,KEN_2007-2011_CT-OVC_v01_EN_M_v01_A_OCS,"Impact Evaluation of the Cash Transfer for Orphan and Vulnerable Children, 2007-2011",Kenya,"Research Solutions Africa",2007,2011,Jul-16-20,Jul-17-20
1597,CAN_2011_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2011",Canada,"Statistics Canada",2011,2011,Nov-16-20,Nov-16-20
1604,PAN_2011_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2011",Panama,"National Institute of Statistics and Censuses (INEC)",2011,2011,Nov-16-20,Nov-16-20
1628,IRN_2014_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2014",Iran,"Statistical Centre of Iran (SCI)",2014,2014,Nov-25-20,Nov-25-20
1713,SVN_2010_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2010",Slovenia,"Statistical Office of the Republic of Slovenia (SURS)",2010,2010,Jan-21-21,Jan-21-21
1739,SWZ_2012-2013_CA_v01_EN_M_v01_A_OCS,"Census of agriculture, 2012-2013",Eswatini,"Central Statistical Office (CSO)",2012,2012,Jan-25-21,Jan-25-21
1602,JAM_2007_CA_v01_EN_M_v01_A_OCS,"Census of Agriculture, 2007",Jamaica,"Director General of the Statistical Institute of Jamaica (STATIN)",2007,2007,Nov-16-20,Nov-16-20
1611,BOL_2013_AC_v01_EN_M_v01_A_OCS,"Agricultural Census, 2013",Bolivia,"National Institute of Statistics (INE)",2013,2013,Nov-24-20,Nov-24-20
1613,CHL_2006-2007_CAF_v01_EN_M_v01_A_OCS,"Census of Agriculture and Forestry, 2006-2007",Chile,"National Institute of Statistics (INE)",2007,2007,Nov-24-20,Nov-24-20
